python clean_data.pyShipment_ID,Order_ID,Ship_Date,Delivery_Date,Origin,Destination,Status,Weight_kg,Cost
SH194338,O330446,12/8/2023,9/28/2024,Berlin,Paris,Returned,239.61,872.84
SH580517,O513929,3/23/2025,9/17/2025,New York,Dubai,Delayed,46.58,1017.76
SH993204,O956397,5/19/2025,5/15/2025,Mumbai,Los Angeles,Delivered,335.46,1097.93
SH512959,O827170,6/5/2024,3/9/2024,Mumbai,Paris,Returned,459.34,943.21
SH802563,O153215,12/22/2023,12/25/2023,Berlin,Dubai,delivered,69.23,685.15
SH374653,O168734,11/25/2024,10/22/2025,Cairo,Sydney,Delayed,143.01,756.37
SH848608,O495645,2/5/2025,7/15/2025,Cairo,Los Angeles,Delivered,417.67,1522.63
SH839232,O673520,8/21/2025,8/24/2025,New York,Los Angeles,Delivered,340.93,1593.16
SH555613,O219574,2/23/2024,3/12/2024,Berlin,Sydney,delivered,86.99,1705.61
SH909728,O249274,10/3/2024,10/21/2024,New York,Los Angeles,Delivered,433.6,214.63
SH725143,O787654,7/8/2024,7/14/2024,Cairo,Los Angeles,Delivered,,152.58
SH648223,O998133,5/11/2025,10/1/2025,Berlin,Los Angeles,Returned,480.78,1283.78
SH190028,O527932,3/12/2025,1/29/2024,Cairo,Sydney,Delivered,219.04,1335.48
SH333410,O333675,1/11/2025,8/21/2025,London,Dubai,Delayed,443.16,201.07
SH792377,O938333,3/9/2025,3/14/2025,London,Dubai,delivered,315.45,185.22
SH300628,O155647,9/9/2024,9/26/2024,New York,Los Angeles,Returned,444.03,574.55
SH477501,O980308,3/5/2024,10/20/2024,London,Toronto,Returned,,38.08
SH457214,O805868,4/15/2024,6/17/2025,Cairo,Toronto,Delayed,259.66,765.63
SH815585,O571952,2/14/2025,7/12/2024,Cairo,Dubai,In Transit,455.7,1196.16
SH546024,O105040,3/14/2024,3/26/2024,Cairo,Toronto,Returned,312.89,425.32
SH148227,O922143,11/8/2024,3/8/2024,New York,Dubai,In Transit,13.93,1068
SH221449,O674697,7/30/2024,6/1/2025,Berlin,Toronto,In Transit,318.15,1228.72
SH482441,O202973,6/3/2025,1/31/2024,New York,Paris,Returned,411.95,1202.91
SH622348,O662493,1/21/2024,10/28/2024,Cairo,Sydney,Returned,456.99,1138.81
SH408286,O901912,8/1/2025,8/11/2025,Berlin,Sydney,Delayed,475.95,496.99
SH360672,O199091,1/3/2024,3/29/2025,London,Los Angeles,In Transit,169.29,1150.82
SH551819,O749644,6/3/2025,6/11/2025,Cairo,Paris,Delivered,385.08,1442.44
SH201417,O581995,10/4/2025,10/9/2025,Berlin,Los Angeles,Delivered,406.84,1047.55
SH340997,O940771,4/13/2025,8/29/2025,London,Los Angeles,Delivered,331.55,778.31
SH584710,O197891,8/19/2024,7/14/2024,New York,Sydney,In Transit,222.21,264.54
SH812080,O766171,2/23/2024,1/23/2025,Berlin,Dubai,Returned,91.24,1951.97
SH270250,O833583,12/8/2024,12/12/2024,Mumbai,Toronto,Delivered,396.05,1900.19
SH646350,O803031,1/23/2025,1/27/2025,Mumbai,Paris,Delivered,458.97,566.67
SH299620,O472270,3/19/2025,8/25/2025,Berlin,Los Angeles,Returned,430.19,1974.84
SH747511,O380993,3/15/2025,3/23/2025,London,Los Angeles,Delayed,161.18,217.71
SH882869,O948379,3/31/2024,10/13/2024,Mumbai,Sydney,Delayed,162.52,69.75
SH982288,O877390,3/27/2024,7/22/2024,Berlin,Toronto,In Transit,307.03,130.77
SH835230,O342913,1/24/2025,1/3/2024,Cairo,Los Angeles,Returned,187.97,
SH346237,O814400,7/22/2025,7/23/2025,Cairo,Los Angeles,Delivered,96.62,956.77
SH713821,O605510,9/15/2024,9/15/2025,London,Sydney,Returned,120.17,1889.86
SH320454,O251728,6/8/2025,12/16/2023,London,Sydney,Returned,193.51,1443.41
SH908647,O770920,9/15/2024,7/10/2024,Mumbai,Los Angeles,Returned,382.91,1671.88
SH923080,O183979,1/4/2025,1/12/2025,London,Sydney,Returned,275.66,1670.22
SH603942,O642046,11/8/2024,11/21/2023,Cairo,Toronto,In Transit,34.8,1520.09
SH470966,O374290,11/18/2024,6/24/2025,Berlin,Sydney,Returned,497.84,1267.51
SH875511,O801132,10/22/2024,8/11/2024,Mumbai,Paris,delivered,15.59,122.65
SH477097,O822630,8/3/2025,10/23/2024,Mumbai,Sydney,Returned,403.52,1994.52
SH920440,O250358,3/16/2025,10/21/2025,Cairo,Dubai,delivered,27.52,183.13
SH632584,O375548,12/24/2023,7/2/2024,Berlin,Los Angeles,In Transit,414.76,1847.13
SH116259,O497913,10/2/2025,10/15/2024,London,Los Angeles,Returned,180.73,1835.52
SH688140,O724566,4/2/2024,3/27/2024,New York,Paris,In Transit,42.76,1150.88
SH665230,O503362,11/26/2024,2/23/2025,New York,Los Angeles,Returned,65.84,863.09
SH789099,O605400,8/5/2025,10/27/2023,New York,Dubai,Returned,155.23,711.96
SH717843,O575384,12/28/2024,8/19/2025,Mumbai,Paris,delivered,82.09,1029.22
SH509078,O771243,7/11/2025,10/12/2025,Berlin,Paris,In Transit,237.13,1450.02
SH617692,O458116,2/7/2024,10/4/2024,London,Paris,Delayed,3.86,922.85
SH776816,O716900,1/6/2024,12/29/2024,Cairo,Paris,Delayed,90.27,1490.63
SH961044,O267666,11/1/2023,5/27/2025,Mumbai,Paris,Returned,311.89,1944.17
SH843074,O361085,9/4/2024,9/23/2024,Berlin,Dubai,Returned,98.3,1534.01
SH471481,O958900,12/3/2024,12/5/2024,Berlin,Los Angeles,Delayed,474.12,1574.87
SH378345,O355463,3/15/2024,11/12/2024,Mumbai,Sydney,Returned,325.18,551.68
SH245702,O913591,8/12/2024,9/3/2024,New York,Los Angeles,Returned,237.25,1064.88
SH908290,O340772,7/28/2025,12/30/2024,Cairo,Dubai,Delayed,261.13,1380.18
SH473211,O580581,11/23/2023,6/25/2024,Berlin,Los Angeles,Delayed,398.82,1970.75
SH240097,O642969,3/12/2024,7/16/2024,Berlin,Dubai,In Transit,127.66,547.44
SH910547,O835087,6/16/2024,4/19/2024,Berlin,Los Angeles,Returned,176.63,479.17
SH607951,O956737,10/23/2023,6/22/2025,New York,Dubai,delivered,273.22,339.52
SH482259,O465090,6/23/2025,6/28/2025,Mumbai,Sydney,Delayed,494.78,1291.72
SH186718,O628298,6/11/2024,8/28/2024,London,Sydney,delivered,175.69,744.17
SH343699,O285114,9/5/2024,9/7/2024,London,Los Angeles,Delayed,477.57,18.66
SH180818,O431057,12/18/2024,3/8/2025,Berlin,Toronto,delivered,150.84,340.46
SH239735,O671540,9/15/2025,5/13/2024,New York,Los Angeles,In Transit,139.15,456.64
SH850858,O306822,11/27/2024,3/8/2025,New York,Dubai,Delayed,401.05,1010.1
SH379609,O708337,10/26/2024,10/30/2024,Mumbai,Paris,Delivered,408.98,1925.87
SH204383,O890653,4/13/2024,9/22/2024,New York,Los Angeles,In Transit,492.28,1239.15
SH498756,O800642,2/5/2024,8/30/2025,London,Sydney,Returned,417.81,464.94
SH328726,O450128,1/19/2024,11/22/2023,New York,Dubai,delivered,257.28,167.33
SH530364,O431855,10/11/2024,10/28/2024,Cairo,Sydney,Delivered,18.25,1306.8
SH749832,O670198,7/14/2025,7/29/2024,Berlin,Paris,Returned,20.36,125.86
SH646304,O465162,12/21/2024,2/8/2024,London,Toronto,Returned,36.57,625.51
SH428627,O431232,11/6/2023,1/16/2024,London,Toronto,Delayed,382.68,785.98
SH372187,O740506,9/22/2024,9/8/2025,New York,Sydney,Delivered,88.55,1896.11
SH561152,O236966,4/19/2025,11/4/2023,London,Dubai,Delayed,,1907.83
SH573117,O432328,3/13/2024,12/14/2023,Berlin,Toronto,Delayed,41.04,1407.22
SH168018,O739932,10/13/2025,2/14/2024,New York,Dubai,Delayed,73.82,192
SH438239,O118774,5/20/2025,10/7/2025,Mumbai,Dubai,delivered,270.97,749.56
SH852911,O747617,5/23/2024,2/4/2025,Berlin,Toronto,Delayed,135.44,
SH956907,O389680,2/24/2025,5/31/2025,Mumbai,Toronto,In Transit,,106
SH190138,O876983,1/30/2025,2/10/2025,Mumbai,Paris,Delivered,105.55,1221.91
SH242705,O867658,4/23/2025,1/18/2024,London,Toronto,Returned,125.28,
SH746583,O927358,1/28/2024,3/1/2025,Mumbai,Los Angeles,Delivered,286.78,1005.94
SH226964,O773092,8/21/2024,9/16/2025,Mumbai,Los Angeles,Delivered,496.35,309.7
SH319477,O472917,6/25/2024,6/26/2024,Berlin,Dubai,Delivered,282.33,425.87
SH443836,O320207,1/15/2025,3/4/2025,Berlin,Dubai,Delivered,144.96,544.59
SH328535,O609234,3/9/2025,8/26/2024,London,Toronto,Returned,27.92,235.6
SH118007,O628544,8/29/2025,8/31/2025,Cairo,Toronto,delivered,168.07,984.63
SH731389,O239852,7/20/2025,3/18/2024,New York,Toronto,delivered,72.58,1159.23
SH352375,O260812,10/30/2023,10/2/2025,Berlin,Toronto,In Transit,259.59,116.19
SH568078,O657783,6/22/2024,9/13/2024,Cairo,Sydney,delivered,250.53,607.29
SH562832,O955048,1/21/2024,8/27/2024,Mumbai,Paris,delivered,173.73,1675.84
SH590202,O931331,9/3/2025,5/6/2025,Mumbai,Dubai,Delayed,94.65,1368.72
SH964929,O132126,4/17/2025,4/22/2025,Mumbai,Toronto,Delayed,363.94,212.06
SH415555,O544645,6/14/2024,1/13/2025,Mumbai,Paris,Delayed,346.41,191.07
SH105133,O215266,2/18/2024,6/25/2024,Mumbai,Dubai,Delivered,424.76,1657.21
SH948694,O107001,9/24/2025,2/4/2025,London,Dubai,Returned,66.27,1931.88
SH662276,O439258,4/16/2024,4/25/2024,New York,Paris,delivered,412.02,657.7
SH400173,O248255,4/25/2025,7/15/2025,Berlin,Los Angeles,Delivered,186.63,1978.03
SH410266,O734059,7/10/2025,7/25/2025,New York,Paris,delivered,133.27,1518.79
SH255132,O749177,5/1/2024,3/25/2025,Berlin,Sydney,In Transit,,
SH130254,O904023,7/19/2024,3/6/2025,London,Sydney,Delayed,7.04,559.14
SH164370,O447683,9/17/2025,9/26/2025,Mumbai,Dubai,delivered,393.59,592.44
SH220455,O788920,7/13/2025,9/26/2025,Berlin,Sydney,Returned,120.55,1004.32
SH121894,O227740,10/8/2024,12/30/2023,New York,Los Angeles,Delayed,333.96,1411.73
SH337171,O817352,12/24/2024,3/1/2025,Berlin,Toronto,In Transit,436.33,199.26
SH748319,O585469,6/24/2024,10/30/2024,Mumbai,Dubai,In Transit,457.76,405.09
SH101569,O222149,7/7/2025,9/11/2025,London,Paris,Returned,245.32,1590.15
SH376310,O482291,7/10/2025,7/1/2024,Berlin,Toronto,Delayed,449.12,1903.02
SH770201,O797984,3/10/2025,10/3/2025,New York,Toronto,Delayed,,1600.9
SH785308,O938591,6/22/2025,1/10/2024,Berlin,Toronto,Delayed,,331.87
SH176248,O954375,11/18/2024,6/5/2025,New York,Dubai,Delayed,43.45,575.27
SH184762,O768024,10/12/2024,4/10/2025,New York,Los Angeles,Returned,383.84,360.84
SH445714,O353182,11/30/2024,7/20/2024,London,Sydney,Delivered,209.98,447.25
SH714833,O923008,7/3/2025,5/16/2025,Cairo,Toronto,Returned,440.19,355
SH914138,O783499,9/17/2025,10/6/2025,Berlin,Dubai,Returned,480.09,242.68
SH896934,O792078,8/27/2025,8/30/2025,Berlin,Dubai,delivered,307.93,1262
SH413712,O346946,9/7/2024,5/13/2025,Mumbai,Paris,Returned,216.08,1023.2
SH473560,O798506,4/30/2025,5/13/2025,New York,Los Angeles,In Transit,106.26,117.27
SH208579,O113912,12/22/2023,2/5/2024,Mumbai,Paris,delivered,188.29,904.44
SH333075,O895436,5/16/2025,8/23/2024,New York,Dubai,Returned,314.5,323.49
SH965667,O328841,1/3/2024,7/14/2025,New York,Los Angeles,Delayed,485.43,1183
SH669220,O558870,2/12/2025,2/18/2025,Cairo,Dubai,Returned,431.22,1308.94
SH304392,O884994,10/1/2024,4/26/2025,Mumbai,Dubai,In Transit,153.8,301.63
SH379781,O274895,9/16/2025,11/13/2024,Mumbai,Los Angeles,Returned,358.25,790.57
SH914293,O845286,12/15/2024,7/22/2025,New York,Los Angeles,delivered,480.74,1783.38
SH656662,O976188,2/18/2024,4/13/2024,Cairo,Toronto,Delivered,282.69,499.37
SH738216,O415574,9/2/2024,9/10/2024,Mumbai,Sydney,Returned,404.96,538.78
SH612346,O142694,9/18/2024,7/26/2025,Mumbai,Los Angeles,delivered,453.27,1058.9
SH230537,O300681,12/28/2024,4/27/2025,Mumbai,Paris,In Transit,486.06,32.09
SH273457,O239586,7/19/2024,5/1/2024,New York,Dubai,In Transit,431.85,677.97
SH803749,O584498,6/22/2025,6/23/2024,Berlin,Toronto,Delivered,402.72,1645.87
SH667144,O139801,3/3/2025,3/8/2025,Mumbai,Los Angeles,Returned,181.43,209.52
SH221514,O996271,11/11/2024,11/29/2024,Mumbai,Sydney,delivered,88.34,1306.99
SH351588,O973375,11/14/2024,11/15/2023,Cairo,Sydney,delivered,153.3,1608.56
SH491874,O692712,9/4/2025,9/18/2025,Berlin,Sydney,Returned,93.51,76.69
SH770555,O788149,8/12/2025,1/18/2024,New York,Paris,In Transit,463.37,1946.44
SH795607,O481309,8/16/2025,2/5/2024,New York,Sydney,delivered,454.06,558.73
SH272233,O214037,8/9/2024,11/12/2024,Cairo,Toronto,Delivered,242.9,371.54
SH937977,O361980,12/17/2024,1/2/2025,Cairo,Toronto,delivered,242.37,
SH219084,O892657,3/25/2025,4/1/2025,Berlin,Toronto,Delivered,32.45,774.89
SH154037,O398406,6/9/2024,4/14/2024,London,Dubai,Delivered,496.15,1508.46
SH619675,O217339,10/20/2025,12/20/2023,Berlin,Paris,delivered,,64.99
SH162080,O397457,4/5/2025,10/20/2025,Mumbai,Sydney,Returned,171.6,1129.57
SH340463,O267731,1/18/2024,3/7/2025,Cairo,Paris,delivered,,974.43
SH584484,O597440,6/27/2025,7/12/2025,Berlin,Paris,Delivered,484.46,876.01
SH972972,O128298,11/28/2023,12/4/2024,Mumbai,Sydney,Returned,342.76,888.45
SH508320,O210825,11/9/2024,11/12/2024,Berlin,Paris,Returned,189.45,1411.51
SH816239,O572148,6/1/2024,5/3/2025,Berlin,Paris,In Transit,127.67,1401
SH546574,O256264,7/6/2024,10/12/2025,New York,Toronto,In Transit,386.42,1930.23
SH134257,O422093,12/20/2024,7/1/2024,Cairo,Dubai,Delayed,293.59,1544.45
SH757215,O423980,2/27/2025,3/11/2025,Mumbai,Toronto,delivered,293.15,1194.89
SH206537,O539436,7/1/2025,7/2/2025,Berlin,Sydney,Delivered,362.11,979.48
SH912992,O553514,11/13/2023,12/29/2024,Mumbai,Paris,Delivered,103.87,1282.72
SH218108,O772919,7/7/2025,7/22/2025,New York,Dubai,In Transit,80.12,1903.76
SH411071,O915457,11/13/2023,2/22/2025,Mumbai,Paris,Returned,187.79,100.3
SH689202,O976785,9/10/2024,9/26/2024,New York,Toronto,Delivered,198.39,1600.91
SH482336,O564587,11/5/2024,10/1/2025,New York,Dubai,Returned,308.81,
SH807640,O499118,4/25/2024,11/12/2024,Berlin,Toronto,Returned,,100.87
SH500380,O922515,11/26/2023,1/4/2024,New York,Sydney,Returned,84.57,1515.2
SH557767,O250862,6/21/2025,1/4/2025,New York,Toronto,Delivered,402.41,296.39
SH933572,O821947,7/31/2025,8/6/2025,Cairo,Dubai,delivered,181.66,1882.5
SH596870,O595311,1/12/2025,9/2/2025,Berlin,Los Angeles,delivered,,268.1
SH591637,O451831,11/24/2024,2/20/2025,Berlin,Sydney,Delayed,188.6,1471.02
SH317508,O277248,12/3/2023,2/23/2025,New York,Los Angeles,In Transit,391.11,393.27
SH290748,O339824,3/6/2024,5/31/2024,Cairo,Dubai,In Transit,406.93,1559.85
SH383131,O580430,7/10/2024,7/12/2024,Cairo,Sydney,Delivered,380.06,1874.44
SH178006,O191013,8/6/2025,4/10/2024,Mumbai,Toronto,Delivered,36.36,1973.74
SH250478,O236649,5/27/2025,1/15/2025,New York,Los Angeles,Returned,133.46,1636.96
SH143014,O107569,8/19/2024,5/10/2024,Mumbai,Toronto,delivered,282.86,1562.19
SH782949,O465396,12/3/2023,9/30/2025,Mumbai,Paris,Returned,400.24,1515.26
SH365510,O871379,4/26/2025,8/5/2024,Mumbai,Paris,Returned,62.57,789.19
SH601755,O121943,11/10/2024,8/20/2025,London,Sydney,In Transit,219.11,1324.31
SH416935,O477356,10/6/2024,11/3/2024,London,Toronto,Delivered,468.71,808.47
SH600530,O593808,1/15/2025,2/23/2024,Berlin,Los Angeles,Delivered,436.22,1881.02
SH352371,O401481,8/29/2025,6/13/2025,Cairo,Paris,delivered,93.73,1991.69
SH777199,O374444,5/21/2024,2/21/2025,Berlin,Paris,delivered,12.53,70.19
SH234326,O971643,3/15/2024,3/21/2025,London,Toronto,In Transit,304.22,918.64
SH660815,O625778,11/26/2023,12/15/2023,Cairo,Toronto,Delivered,424.72,902.38
SH988631,O695416,11/27/2023,11/6/2024,New York,Sydney,delivered,,508.88
SH114618,O928261,5/29/2025,8/22/2025,Berlin,Dubai,Delayed,130.31,755.57
SH273648,O340431,1/22/2024,6/20/2025,New York,Toronto,In Transit,17.31,757.99
SH493522,O190138,10/28/2023,3/27/2025,Cairo,Los Angeles,In Transit,123.38,1146.56
SH820068,O737511,7/22/2024,7/27/2024,Mumbai,Dubai,Delayed,489.8,796.8
SH230911,O849911,4/16/2024,9/14/2024,London,Toronto,Delivered,79.62,544.2
SH203596,O392591,6/14/2025,6/22/2025,London,Sydney,In Transit,156.36,907.85
SH615449,O200060,5/29/2025,4/2/2025,Cairo,Paris,Returned,20.07,1895.85
SH632694,O604741,10/23/2024,1/26/2024,New York,Dubai,delivered,,1048.97
SH341962,O745071,10/27/2024,2/6/2025,Mumbai,Toronto,In Transit,374.59,100.66
SH883808,O189936,2/26/2024,10/18/2024,New York,Los Angeles,In Transit,485.84,1760.39
SH263709,O875810,4/16/2025,4/18/2025,London,Toronto,Delayed,311.4,1258.73
SH946275,O337135,5/26/2024,9/24/2025,New York,Toronto,In Transit,453,1060.82
SH135080,O746380,11/10/2023,1/17/2024,Cairo,Toronto,Delivered,393.85,1982.32
SH602646,O614241,11/10/2023,3/7/2025,Berlin,Los Angeles,Returned,,907.89
SH601449,O913245,7/28/2025,7/31/2025,Berlin,Paris,Returned,454.1,481.95
SH474820,O130949,7/25/2024,7/30/2025,Mumbai,Sydney,delivered,334.64,177.35
SH956279,O238205,10/12/2025,10/25/2025,London,Los Angeles,In Transit,209.2,874.51
SH997677,O512567,9/6/2024,7/5/2024,Cairo,Los Angeles,In Transit,89.27,1628.82
SH240707,O490722,10/26/2023,4/5/2024,London,Los Angeles,In Transit,361.19,572.48
SH847646,O304318,5/4/2024,11/25/2024,London,Sydney,Returned,459.88,290.37
SH539757,O108968,5/22/2025,5/24/2025,London,Toronto,In Transit,286.46,750.54
SH722976,O181685,10/19/2024,2/7/2024,London,Los Angeles,Returned,221.25,1487.5
SH652549,O346582,2/14/2025,12/10/2023,Berlin,Sydney,Delayed,482.61,321.08
SH133788,O417466,8/31/2025,9/9/2025,Mumbai,Paris,delivered,57.39,753.79
SH835641,O974483,1/22/2024,4/1/2025,London,Sydney,Returned,312.97,1004
SH636644,O251077,10/22/2024,10/26/2024,Berlin,Dubai,Returned,118.93,838.38
SH290640,O960030,10/27/2023,10/26/2023,Mumbai,Sydney,Delivered,343.43,12.37
SH298272,O885620,8/16/2024,1/22/2024,Mumbai,Los Angeles,Delivered,158.58,1242.84
SH812907,O796484,2/2/2025,7/8/2024,New York,Los Angeles,delivered,126.79,643.61
SH876004,O969437,8/16/2024,5/17/2025,New York,Paris,Returned,44.67,313.59
SH117931,O632009,7/30/2024,1/4/2024,Cairo,Sydney,Returned,248.81,1462.94
SH208190,O721361,10/25/2023,2/23/2024,Berlin,Los Angeles,delivered,308.78,1960.45
SH584124,O231991,11/12/2024,9/17/2025,New York,Paris,Delayed,126.34,1999.61
SH418587,O243144,12/29/2023,9/5/2024,Berlin,Toronto,Delayed,152.53,38.11
SH708488,O762688,12/12/2023,12/25/2023,Berlin,Los Angeles,In Transit,245.03,
SH275944,O164149,4/22/2025,7/27/2024,Berlin,Toronto,In Transit,178.19,1469.87
SH435780,O735986,12/16/2024,4/3/2024,London,Los Angeles,Delivered,27.41,1425.87
SH363580,O160861,4/24/2024,7/12/2025,New York,Toronto,Returned,187.46,544.7
SH365911,O702938,5/31/2024,4/15/2024,Mumbai,Paris,Returned,281.55,234.05
SH405947,O115748,1/4/2025,9/9/2024,New York,Los Angeles,Returned,71.77,280.65
SH564099,O998515,11/9/2023,2/5/2025,New York,Los Angeles,In Transit,,1857.56
SH780891,O328736,7/27/2024,7/22/2025,New York,Los Angeles,delivered,126.77,1970.06
SH251221,O356439,9/17/2024,9/23/2024,New York,Paris,In Transit,286.31,1907.42
SH251172,O505422,4/7/2024,8/18/2024,London,Toronto,Delivered,351.54,
SH763132,O569146,9/15/2025,7/10/2025,London,Paris,Delayed,84.9,204.56
SH363922,O280287,10/24/2024,6/12/2025,Mumbai,Los Angeles,Delivered,393.58,704.56
SH653214,O788544,7/14/2024,5/12/2025,Mumbai,Toronto,Delayed,342.32,897
SH839299,O580374,11/4/2023,5/23/2025,Mumbai,Los Angeles,Delayed,,740.04
SH875623,O589132,6/18/2025,12/13/2023,London,Dubai,In Transit,53.69,478.46
SH315143,O666068,5/16/2025,7/16/2024,Cairo,Sydney,Returned,126.86,460.91
SH548066,O802114,11/17/2024,2/6/2024,New York,Sydney,Delayed,291.51,1393.42
SH749859,O656034,4/13/2024,10/15/2024,Berlin,Dubai,In Transit,,
SH743199,O216705,7/25/2025,6/20/2024,Cairo,Los Angeles,Returned,144.75,1285.32
SH514239,O706322,1/27/2024,4/17/2025,New York,Sydney,In Transit,,1450.06
SH566450,O621618,9/21/2024,10/4/2025,Berlin,Toronto,delivered,255.78,1351.97
SH754584,O796781,5/12/2025,4/24/2024,London,Los Angeles,Delivered,16.36,460.73
SH840615,O733372,5/21/2024,9/19/2024,Berlin,Dubai,Returned,446.83,260.48
SH217254,O311570,3/8/2025,3/14/2025,Berlin,Los Angeles,delivered,158.25,47.79
SH962475,O560196,3/6/2024,2/26/2025,London,Paris,Delivered,442.6,332.82
SH942862,O987770,8/20/2024,3/5/2024,Cairo,Paris,Delivered,63.25,461.13
SH897655,O309588,11/9/2024,11/11/2024,New York,Dubai,In Transit,351.93,294.8
SH687068,O647720,10/28/2024,7/14/2025,Mumbai,Sydney,Delayed,234.97,232.83
SH960950,O671041,7/22/2025,7/26/2025,Cairo,Paris,Returned,434.89,1551.45
SH164349,O433429,2/8/2025,2/23/2024,Mumbai,Paris,delivered,377.3,992.21
SH326397,O736865,11/22/2023,2/7/2024,Cairo,Paris,In Transit,37.12,707.34
SH750148,O137180,7/31/2025,8/13/2025,London,Toronto,Returned,489.5,1552.93
SH854704,O609604,5/31/2025,2/21/2024,Cairo,Los Angeles,In Transit,445.8,1849.53
SH273648,O708515,9/7/2025,12/6/2023,Mumbai,Sydney,delivered,115.27,1786.81
SH219711,O908368,8/24/2025,5/1/2024,New York,Sydney,Delayed,287.36,1340
SH317139,O588066,10/7/2024,1/24/2024,Mumbai,Paris,Delayed,65.59,1991.43
SH842672,O181817,8/26/2024,11/17/2023,Berlin,Paris,In Transit,309.13,1836.56
SH308839,O797289,9/17/2024,5/28/2025,London,Los Angeles,Delayed,5.18,835.94
SH717812,O453255,4/27/2025,5/7/2025,Mumbai,Paris,delivered,326.36,1177.04
SH193810,O534452,4/17/2025,4/26/2025,Berlin,Dubai,Delivered,391.36,1174.51
SH978448,O226392,7/17/2025,7/19/2025,Berlin,Dubai,delivered,335.38,1734.16
SH968751,O577526,11/29/2024,11/28/2024,Cairo,Dubai,delivered,280.82,1597.61
SH189467,O130751,7/2/2024,11/12/2023,Cairo,Los Angeles,Delayed,223.63,1472.73
SH721944,O565114,10/18/2024,11/5/2024,Cairo,Paris,Delayed,352.48,1264.01
SH933420,O558231,2/25/2024,9/7/2025,New York,Los Angeles,Delayed,367.21,57.53
SH666315,O443795,1/27/2025,5/16/2025,London,Los Angeles,Delayed,169.14,241.47
SH224206,O706560,10/13/2024,4/12/2024,Mumbai,Toronto,Delayed,123.93,1844.3
SH165691,O790244,1/29/2025,8/14/2024,Cairo,Los Angeles,delivered,32.76,1114.18
SH650975,O119916,8/23/2025,5/28/2024,Cairo,Paris,Delivered,428.67,1251.92
SH790602,O818802,1/30/2024,9/20/2024,Mumbai,Dubai,Delayed,,879.41
SH431796,O617525,5/23/2024,4/7/2025,Cairo,Paris,Delayed,286.18,1953.04
SH881967,O695392,10/17/2025,4/22/2025,Cairo,Sydney,Delayed,167.71,1231.64
SH224003,O739793,1/21/2024,7/31/2024,Cairo,Paris,delivered,276.21,
SH531215,O293301,5/22/2025,5/24/2025,Berlin,Toronto,Returned,250.67,974.98
SH627662,O523981,9/29/2024,9/14/2025,London,Dubai,Returned,397.52,1602.45
SH231140,O748473,10/12/2024,2/22/2024,London,Dubai,Returned,234.48,79.99
SH386754,O296531,4/11/2024,10/6/2024,Cairo,Sydney,Returned,133.36,334.27
SH353482,O120607,9/18/2025,4/23/2024,London,Dubai,Returned,150.85,1233.28
SH162359,O833126,5/17/2025,5/16/2024,London,Paris,In Transit,,1663.79
SH270809,O127528,5/6/2024,12/26/2024,Mumbai,Dubai,Returned,219.68,836.02
SH105595,O898012,3/14/2025,6/1/2024,Berlin,Sydney,In Transit,63.24,
SH574460,O391569,12/11/2024,1/1/2025,Berlin,Dubai,In Transit,223.27,643.65
SH813502,O164487,7/5/2024,7/8/2024,New York,Paris,In Transit,404.95,263.55
SH343995,O171847,2/10/2024,7/30/2025,London,Los Angeles,Delayed,313.65,
SH148206,O456970,10/6/2025,5/31/2024,Mumbai,Dubai,Delivered,422.49,545.12
SH256275,O887247,8/1/2024,9/14/2024,Berlin,Toronto,In Transit,221.68,1825.21
SH432512,O216089,12/27/2023,4/3/2024,New York,Toronto,Returned,336.05,610.84
SH961784,O559162,3/7/2025,8/27/2025,London,Toronto,Delivered,238.01,716.73
SH673933,O847108,3/30/2025,5/23/2024,Mumbai,Toronto,Returned,,
SH222100,O748935,7/22/2024,4/8/2025,Cairo,Los Angeles,Returned,,869.57
SH976494,O680428,1/8/2025,8/22/2025,New York,Dubai,Delivered,484.67,443.84
SH509184,O142508,1/20/2024,9/3/2024,Mumbai,Dubai,Returned,332.11,735.33
SH723472,O557145,3/30/2025,4/11/2025,Berlin,Toronto,In Transit,166.8,
SH936762,O498783,10/16/2024,3/22/2025,Cairo,Sydney,Delayed,288.91,555.3
SH106247,O478406,5/30/2024,7/18/2024,London,Los Angeles,delivered,168.12,1925.17
SH105663,O942406,9/4/2024,9/15/2024,New York,Dubai,delivered,486.99,556.65
SH346362,O108280,12/7/2023,10/3/2024,Cairo,Dubai,Delivered,366.72,1607.51
SH864738,O647383,3/25/2025,3/19/2025,London,Los Angeles,Returned,433.24,107.82
SH590186,O183085,3/31/2024,1/23/2025,Mumbai,Toronto,Returned,457.64,1296.61
SH371390,O877643,5/5/2024,11/8/2024,Berlin,Sydney,Returned,148.79,504.68
SH874602,O446268,10/16/2025,10/29/2025,Cairo,Sydney,delivered,208.27,961.35
SH816090,O439029,5/31/2024,2/14/2025,London,Toronto,Returned,27.16,1512
SH924595,O871924,10/7/2024,2/4/2025,Berlin,Los Angeles,Delivered,276.2,1432.72
SH351415,O967669,8/20/2024,8/29/2024,Berlin,Sydney,Delayed,381.01,1207.41
SH513118,O448083,6/10/2025,6/16/2025,Mumbai,Los Angeles,In Transit,354.99,863.44
SH991872,O716550,2/27/2025,9/25/2025,New York,Los Angeles,In Transit,221.17,1759.73
